skills,is_hot_technology,id
computing solutions labsoft lims micro,False,4596
dm2 bills of lading,False,4597
findtarget,False,4598
frameplot,False,4599
gene finder,False,4600
gene recognition software,False,4601
genie interactive,False,4602
image capture and analysis software,False,4603
netlims autolims,False,4604
orchard software orchard harvest lis,False,4605
pathogen modeling program pmp,False,4606
phylip,False,4607
pibwin,False,4608
predictprotein,False,4609
proscan,False,4610
protein databases,False,4611
protscale,False,4612
starlims,False,4613
treeview,False,4614
verity software house modfit lt,False,4615
whonet,False,4616
computer modeling software,False,4617
hatpro,False,4618
accelrys pipeline pilot,False,4619
bioconductor,False,4620
biomatters geneious,False,4621
bioperl,False,4622
bowtie,False,4623
bwa,False,4624
celera assembler,False,4625
clustalw,False,4626
cufflinks,False,4627
dbsnp,False,4628
dna sequencing software,False,4629
ensembl,False,4630
genbank,False,4631
genedata expressionist,False,4632
genepattern,False,4633
genome analysis toolkit gatk,False,4634
life technologies solid,False,4635
life technologies vector nti,False,4636
ncbi refseq,False,4637
primer3,False,4638
public genomic databases,False,4639
rna sequencing software,False,4640
roche 454 life sciences gs data analysis,False,4641
tibco s-plus,False,4642
tophat,False,4643
velvet,False,4644
acaclone pdraw32,False,4645
agilent cgh analytics,False,4646
blast output browser bob,False,4647
cri-map,False,4648
delila,False,4649
deoxyribonucleic acid dna libraries,False,4650
fastlink,False,4651
gene recognition and assembly internet link grail,False,4652
genotyping software,False,4653
geospiza genesifter,False,4654
mendel,False,4655
michigan state university msu proflex,False,4656
netprimer,False,4657
rasmol,False,4658
bioinformatics databases,False,4659
hapmap,False,4660
plate reader software,False,4661
rti international sudaan,False,4662
s.a.g.e.,False,4663
sas/genetics,False,4664
clover technology galena,False,4665
cropman,False,4666
cropsyst suite,False,4667
datasurge geopro,False,4668
delft geosystems mstab,False,4669
geo-slope seep/w,False,4670
gfa2d,False,4671
hydrus-2d,False,4672
interstudio geo-tec b,False,4673
landscape management system lms,False,4674
mitre software gslope,False,4675
salix applied earthcare erosion draw,False,4676
studio of analytical models stanmod,False,4677
u.s. department of agriculture usda forest vegetation simulator fvs,False,4678
u.s. department of agriculture usda winsrm,False,4679
water resources databases,False,4680
water soil and hydro-environmental decision support system watershedss,False,4681
winepic,False,4682
aquatic plant information retrieval system apirs,False,4683
automated geospatial watershed assessment agwa,False,4684
behaveplus,False,4685
clark labs idrisi selva,False,4686
corridordesigner,False,4687
"database for inventory, monitoring and assessment dima",False,4688
essa technologies path landscape model,False,4689
essa technologiestool for exploratory landscape scenario analyses telsa,False,4690
farsite,False,4691
feat/firemon integrated ffi,False,4692
fire spread probability fspro,False,4693
flammap,False,4694
fuel characteristic classification system fccs,False,4695
national resources conservation service ecological site information system esis,False,4696
national resources conservation service grazing spatial analysis tool,False,4697
national resources conservation service web soil survey wss,False,4698
parbat,False,4699
rsac riparian mapping tool,False,4700
satellite image databases,False,4701
the nature conservancy weed information management system wims,False,4702
united nations food and agriculture organization livestock and environment toolbox lead,False,4703
university of arizona rangeview,False,4704
"usda ars database for inventory, monitoring and assessment dima",False,4705
usda comet,False,4706
usda nrcs soil data viewer,False,4707
usda nrcs vegspec,False,4708
usda samplepoint,False,4709
viper tools,False,4710
groupwise,False,4711
forest metrix,False,4712
forest vegetation simulators,False,4713
forest yield software,False,4714
fountains forestry twodog,False,4715
smart,False,4716
trimble cengea,True,4717
centers for disease control and prevention cdc wonder,False,4718
centers for disease control and prevention epi info,False,4719
circle systems stat/transfer,False,4720
cytel egret,False,4721
disease mapping and analysis program dmap,False,4722
epicenter software epilog,False,4723
epidata analysis,False,4724
geoda,False,4725
hirosoft epicure,False,4726
meta-analysis with interactive explanations mix,False,4727
national institute for occupational safety and health niosh life table analysis system,False,4728
pan american health organization sigepi,False,4729
satscan,False,4730
signal detection software,False,4731
statistical processing software,False,4732
terraseer clusterseer,False,4733
world health organization healthmapper,False,4734
bioarray software environment base,False,4735
medical scientists hybridai,False,4736
medical scientists medisave,False,4737
perkinelmer turbomass,False,4738
thermo toxlab,False,4739
triple g ultra laboratory information system,False,4740
waters elab notebook,False,4741
waters empower 2,False,4742
waters masslynx,False,4743
waters millennium32,False,4744
waters q-dis/qm lims,False,4745
abstraction plus reference plus synthesis a++,False,4746
adaptive optics ao simulation software,False,4747
analyz,False,4748
astronomical image processing for windows aip4win,False,4749
astronomical image processing system aips,False,4750
astronomical information processing system aips++,False,4751
avis fits viewer,False,4752
data reduction software,False,4753
diffraction limited maxim dl,False,4754
european southern observatory munich image data analysis system eso-midas,False,4755
iris,False,4756
msb software astroart,False,4757
multipurpose interactive image processing system miips,False,4758
software bisque ccdsoft,False,4759
spectroscopy databases,False,4760
starcal,False,4761
adobe systems adobe audition,False,4762
cern physics analysis workstation paw,False,4763
cern root,False,4764
criss software xrf11,False,4765
dose modeling software,False,4766
experimental physics and industrial control system epics,False,4767
lenox softworks videopoint,False,4768
microsoft visual j++,False,4769
openstack,False,4770
originlab origin,False,4771
ploticus,False,4772
radiation dose calculation software,False,4773
reduce,False,4774
ribbonsoft qcad,True,4775
rsi interactive data language idl software,False,4776
scigraphica,False,4777
scilab,False,4778
scribus,False,4779
spectral dynamics star,False,4780
sqlite,False,4781
synergy software kaleidagraph,False,4782
vector fields opera-3d,False,4783
vmware,False,4784
xfig,False,4785
xv,False,4786
accuweather galileo,False,4787
advanced visual systems avs/express,False,4788
air quality modeling software,False,4789
aninoquisi mesotrac,False,4790
baron services fastrac,False,4791
baron volumetric imaging and processing of integrated radar vipir,False,4792
cave5d,False,4793
environmental research services raob,False,4794
ferret,False,4795
flow analysis software toolkit fast,False,4796
grid analysis and display system grads,False,4797
image editing software,False,4798
interactive radar analysis software iras,False,4799
lakes environmental software wrplot view,False,4800
mesoscale modeling software,False,4801
pc weather products hurrtrak,False,4802
satview,False,4803
svrplot,False,4804
unidata gempak,False,4805
unidata gempak analysis and rendering program garp,False,4806
unidata integrated data viewer idv,False,4807
unidata mcidas-x,False,4808
vis5d+,False,4809
vortek site assessment of tornado threat satt,False,4810
wingridds,False,4811
wsi titan,False,4812
wsi trueview professional,False,4813
accelrys decipher,False,4814
advanced chemistry development acd/1d nuclear magnetic resonance nmr processor,False,4815
apple iwork,False,4816
bruker biospin topspin,False,4817
cambridgesoft chemoffice ultra,False,4818
chem2pac,False,4819
chemical kinetics software,False,4820
chemsw buffer maker,False,4821
chemsw calibration pro,False,4822
chemsw chemical inventory system cis,False,4823
chemsw laboratory document control system ldcs,False,4824
chemsw mass spec tools,False,4825
chemsw molecular modeling pro,True,4826
chemsw uncertainty pro,False,4827
conversion tools software,False,4828
crystallography software,False,4829
crystalmaker,False,4830
density functional theory dft software,False,4831
digital imaging software,False,4832
gas chromatograph gs software,False,4833
hypercube hyperchem,True,4834
jda arthur knowledgebase database,False,4835
labtrack electronic lab notebook,False,4836
logger software,False,4837
moldraw,False,4838
molsearch pro,False,4839
msi insight/discover,False,4840
multi-functional calculators,False,4841
neooffice,False,4842
network science ir mentor pro,False,4843
organic synthesis planning software,False,4844
q-chem,False,4845
sciquest pe turbochrom,False,4846
siemens shelxtl,False,4847
synthematix structuresearch,False,4848
ubi biotracker,False,4849
vogel scientific software group calaco,False,4850
waters empower chromatography data software,False,4851
accelrys materials studio,False,4852
advanced chemistry development analytical laboratory,False,4853
bruker axs eva,False,4854
bruker axs leptos,False,4855
bruker axs topas,False,4856
chempute software hsc chemistry,False,4857
esm software crystalmaker,False,4858
gamess-us,False,4859
general structural analysis system gsas,False,4860
international centre for diffraction data icdd ddview,False,4861
materials data incorporated jade,False,4862
multichannel microelectrode analyzer mma software,False,4863
olympus image analysis,False,4864
panalytical x'pert data collector,False,4865
panalytical x'pert epitaxy,False,4866
pwscf,False,4867
rietan,False,4868
solidworks cosmosworks,False,4869
stewart computational chemistry mopac,False,4870
vamp/vasp,False,4871
adms pollution modeling software,False,4872
cap88-pc,False,4873
cerc emit,False,4874
chemical management tracking software,False,4875
chemicals and irrigation candi,False,4876
compass software,False,4877
datapipe ehs,False,4878
dqo elipgrid-pc,False,4879
earthsoft equis geology,False,4880
ecotech winaqms,False,4881
ecotech wincollect,False,4882
emissions tracking software,False,4883
golden software surfer,False,4884
hotspot,False,4885
lakes environmental ecorisk view,False,4886
lakes environmental emissions view,False,4887
lakes environmental isc-aermod view,False,4888
lakes environmental slab view,False,4889
link microtek,False,4890
mirs compliance,False,4891
rad pro calculator,False,4892
rsa radcalc,False,4893
smart data solutions rs solutions,False,4894
soundplan,False,4895
tanks,False,4896
tucows chembase,False,4897
wolfel immi,False,4898
community climate system model ccsm,False,4899
ncar command language ncl,False,4900
north american regional climate change assessment program narccap data tables,False,4901
unidata network common data form netcdf,False,4902
iwr-plan,False,4903
economic input-output life cycle assessment eio-lca,False,4904
production flow analysis and simplification toolkit pfast,False,4905
substance flow analysis stan,False,4906
acd systems canvas,False,4907
alara crystalview,False,4908
aquifer test software,False,4909
atoll geocad,True,4910
bentley systems gint,False,4911
bilko,False,4912
boss didger,False,4913
chemstat,False,4914
compass software,False,4915
data logger software,False,4916
earthworks downhole explorer,False,4917
earthworks maxipit,False,4918
easysolve software sizeperm,False,4919
enigma software,False,4920
epic gis,False,4921
evolution computing easycad,True,4922
evolution computing fastcad,True,4923
field data recorder software,False,4924
gemcom gems,False,4925
geo-logic systems lithotect interpreter,False,4926
geographix,False,4927
geomodel,False,4928
geoplus petra,False,4929
geosoft dap server,False,4930
geosoft oasis montaj,False,4931
geospatial data abstraction library gdal,False,4932
geostatistical modeling gstat software,False,4933
geostatistics software gs+,False,4934
golden software surfer (graphics or photo imaging feature),False,4935
golden software surfer (map creation feature),False,4936
gresens 92,False,4937
groundwater modeling system gms,False,4938
groundwater vistas,False,4939
hydrogeology basin2,False,4940
hydrosolve aqtesolv,False,4941
ihs energy powertools,False,4942
interpex ixid,False,4943
iris seismic processing workshop,False,4944
landmark vip,False,4945
mhc document express,False,4946
microdem,False,4947
midland valley 3dmove,True,4948
minegeo software,False,4949
mit oases,False,4950
mj systems logsleuth,False,4951
national geophysical data center geodas,False,4952
openoffice.org,False,4953
paleomag,False,4954
paleontological statistics past,False,4955
paleotax,False,4956
paradigm skua-gocad,True,4957
parameter estimation pest,False,4958
polymap,False,4959
powercad,True,4960
red rock deltagraph,False,4961
rockware chemflux,False,4962
rockware crosslog,False,4963
rockware depthcon2000,False,4964
rockware erupt,False,4965
rockware firstpix,False,4966
rockware geochemist's workbench gwb,False,4967
rockware geotrig,False,4968
rockware gradix,False,4969
rockware grav2dc,False,4970
rockware jlog,False,4971
rockware micromodel,False,4972
rockware plan,False,4973
rockware potent,False,4974
rockware quicksyn,False,4975
rockware rockpack iii,False,4976
rockware rockworks,False,4977
rockware stratbugs,False,4978
rockware vego,False,4979
rockware visual stunt,False,4980
rockware winsism,False,4981
saclantcen,False,4982
schlumberger inside reality,True,4983
scientific software group chempoint/chemstat,False,4984
scientific software group feflow,False,4985
scientific software group infinite extent,False,4986
scientific software group svheat,False,4987
seebyte seetrack,False,4988
seismic interpretation software,False,4989
seismic micro-technology kingdom,False,4990
seismic visualization software,False,4991
shape software,False,4992
socorro scientific software refract2k,False,4993
solvcalv,False,4994
starpint software super slug,False,4995
strainsim,False,4996
techbase,False,4997
terrain surface mapping software,False,4998
triton elics international seaclass,False,4999
upperspace designcad,True,5000
upperspace modelcad,True,5001
waterloo hydrogeologic aquachem,False,5002
waterloo hydrogeologic flowpath ii,False,5003
well logging software,False,5004
advanced logic technology wellcad,True,5005
amtec engineering tecplot,False,5006
argus one open numerical environments,False,5007
biodegration flow and transport modeling software,False,5008
boss international visual groundwater,True,5009
earthvision,False,5010
electric rain swift 3d,False,5011
envirodata solutions,False,5012
enviroinsite,False,5013
environmental software and services sutra,False,5014
fitts geosolutions twodan,False,5015
formlink hydrogen,False,5016
gaea technologies packet esa,False,5017
gaea technologies winlog,False,5018
gis/solutions gis/key,False,5019
golden software strater,False,5020
groundwater software quickcross/fence,False,5021
groundwater software quicklog,False,5022
groundwater software visual site manager,False,5023
hec-2,False,5024
integrated environmental services 3d master,True,5025
logger data manager ldm,False,5026
logplot software,False,5027
mlpu,False,5028
national pollutant discharge elimination system npdes compliance software,False,5029
prince,False,5030
revised universal soil loss equation rusle software,False,5031
river lake altimetry product,False,5032
rockware sievegraph,False,5033
satellite database software,False,5034
scientific software group 3dfatmic,True,5035
scientific software group 3dfemfat,True,5036
scientific software group aqua3d,False,5037
scientific software group aquadyn,False,5038
scientific software group aquasea,False,5039
scientific software group aquifer win32,False,5040
scientific software group aquipack,False,5041
scientific software group at123d,False,5042
scientific software group bio1d,False,5043
scientific software group biof&t,False,5044
scientific software group bioslurp,False,5045
scientific software group biotrends,False,5046
scientific software group chasm,False,5047
scientific software group chemgraph,False,5048
scientific software group dtm,False,5049
scientific software group enviro-base pro,False,5050
scientific software group enviroscape,False,5051
scientific software group evs,True,5052
scientific software group filter drain fd,False,5053
scientific software group gflow,False,5054
scientific software group hydrogeo analyst,False,5055
scientific software group hydrogeochem,False,5056
scientific software group mars 2-d/3-d,False,5057
scientific software group miduss,False,5058
scientific software group minteqa2,False,5059
scientific software group mocdense,False,5060
scientific software group modflowt,False,5061
scientific software group modpump,False,5062
scientific software group modret,False,5063
scientific software group mofat,False,5064
scientific software group mohrview,False,5065
scientific software group mover,False,5066
scientific software group ms-vms,False,5067
scientific software group mt3d99,False,5068
scientific software group oilvol,False,5069
scientific software group pollute,False,5070
scientific software group qhm,False,5071
scientific software group quicksoil,False,5072
scientific software group risc workbench,False,5073
scientific software group rivermorph,False,5074
scientific software group rmt,False,5075
scientific software group sequence,False,5076
scientific software group sesoil,False,5077
scientific software group slaem/mlaem,False,5078
scientific software group soil vapor extraction biosve,False,5079
scientific software group soilpara,False,5080
scientific software group solutrans,False,5081
scientific software group stepmaster,False,5082
scientific software group surf,False,5083
scientific software group svflux,False,5084
scientific software group tuflow,False,5085
scientific software group vam2d,False,5086
scientific software group winflow,False,5087
scientific software group wintran,False,5088
scientific software groupwhi unsat suite,False,5089
scientific software groupwinfence,False,5090
sedcad,True,5091
soilvision systems svgrainsize,False,5092
statpoint statgraphics plus,False,5093
surface water modeling system sms software,False,5094
vieux & associates vflow,False,5095
waterloo hydrogeologic aquifertest pro,False,5096
waterloo hydrogeologic rbc tier 2 analyzer,False,5097
watershed modeling system wms software,False,5098
bae systems socet gxp,False,5099
gamma remote sensing software,False,5100
pci geomatics geomatica,False,5101
estima regression analysis of time series rats,False,5102
estimates delivery system eds,False,5103
global insight aremos,False,5104
latex,False,5105
mackichan software scientific notebook,False,5106
mediawiki,False,5107
timberlake consultants oxmetrics,False,5108
treeage software treeage pro,False,5109
acarda callassist,False,5110
acarda forbiddencalls,False,5111
adobe systems adobe cold fusion,False,5112
apian surveypro,False,5113
argus perceptual mapper,False,5114
askia analyse,False,5115
askia design,False,5116
askia face,False,5117
askia vista,False,5118
askia voice,False,5119
askia web,False,5120
cfmc cosi,False,5121
cfmc soundsurvent,False,5122
comcon datafriend,False,5123
computer assisted telephone interviewing cati software,False,5124
creative research survey system,False,5125
datan merlin fastab,False,5126
dataxiom xpro,False,5127
etabs,True,5128
ez forms,False,5129
future information research management confirmit,False,5130
gamma associates mtab,False,5131
gravic principia remark,False,5132
harmoni espri,False,5133
interviewer software,False,5134
kmr software,False,5135
memphis survey explorer,False,5136
merlinco merlin,False,5137
ncss,False,5138
p-stat,False,5139
point-of-view qwriter,False,5140
power and precision,False,5141
pulsar software,False,5142
pulse train bellview capti,False,5143
pulse train bellview scan,False,5144
pulse train bellview tci,False,5145
pulse train bellview web,False,5146
pulse train pulser web,False,5147
pulse train visual qsl,False,5148
qpsmr limited cati,False,5149
qpsmr limited input,False,5150
qpsmr limited insight,False,5151
qpsmr limited reflect,False,5152
question interchange profile quip software,False,5153
questionpro,False,5154
random forest software,False,5155
raosoft surveywin,False,5156
research spectrum survent cati,False,5157
sales force automation software,False,5158
salford systems cart,False,5159
salford systems treenet,False,5160
scantron technologies elisten,False,5161
sda survey,False,5162
snap survey software,False,5163
stardata,False,5164
statistical solutions solas,False,5165
sumquest,False,5166
turbo spring-stat,False,5167
verity teleform,False,5168
viking data editor,False,5169
voxco pronto,False,5170
voxco statxp,False,5171
centris group iep direct,False,5172
centris group rtim direct,False,5173
chalkware education solutions ieppro,False,5174
ewing solutions quickwriter,False,5175
global education technologies excent,False,5176
instructional software,False,5177
medianet solutions e-iep pro,False,5178
oasys,False,5179
powerschool group powerschool sis,False,5180
psychsoft !observe,False,5181
smart solutions iep anywhere,False,5182
spectrum k12 school solutions encore,False,5183
sped forms,False,5184
sungard pentamation iepplus,False,5185
technical perspectives class iep program,False,5186
test scoring software,False,5187
vision management consulting iep planet,False,5188
xperts iep.online,False,5189
addison health systems writepad,False,5190
anasazi software client data system,False,5191
athena software penelope case management,False,5192
b sharp technologies b care,False,5193
blackhawk canyon publishers practicianworks,False,5194
blueberry harbor software clinical record keeper,False,5195
bluewater management systems bmcase,False,5196
brb software horizonmis,False,5197
clinivate clinitrak,False,5198
comprehensive affect testing system cats,False,5199
core solutions care enterprise,False,5200
docutrac quicdoc,False,5201
fagerman technologies medlook,False,5202
health care software hcs interactant,False,5203
icanotes,False,5204
jtl enterprises medintake,False,5205
mdansby the psychreport,False,5206
medez,False,5207
medical outcome systems emini software suite,False,5208
medicine rules powerseat 360,False,5209
mica information systems mica-med practice manager,False,5210
mpmsoft billing,False,5211
ms*health software/cmhc,False,5212
my clients plus,False,5213
neuro innovations therapist's toolkit,False,5214
neurobehavioral systems presentation,False,5215
noldus information technology the observer,False,5216
office management systems mental health office all-in-one,False,5217
polaris health directions polaris-mh,False,5218
practice management technologies visual private office,False,5219
psychassistant,False,5220
psychnotesemr,False,5221
psyquel,False,5222
psytech solutions epitomax,False,5223
serenic navigator communitycare,False,5224
sigmund software sigmund,False,5225
spectrasoft appointmentspro,False,5226
theramanager,False,5227
trinity software solutions beacon,False,5228
uni/care pro-filer,False,5229
thriveworks therapybuddy,False,5230
assessment systems corporation xcalibre,False,5231
psychometric testing software,False,5232
scientific software international bilog-mg,False,5233
scientific software international hlm,False,5234
scientific software international lisrel,False,5235
scientific software international multilog,False,5236
scientific software international parscale,False,5237
scientific software international testfact,False,5238
winsteps,False,5239
automated neuropsychological metric assessments battery,False,5240
behavioral assessment and research system bars,False,5241
brainmetric the category test,False,5242
braintrain captain's log,False,5243
cognisyst computerized assessment of response bias carb,False,5244
conners' continuous performance test ii,False,5245
interactive psychological evaluation software,False,5246
microcog assessment of cognitive functioning,False,5247
patient electronic medical record emr software,False,5248
psychological testing software,False,5249
the tova company test of variables of attention,False,5250
atlas.ti,False,5251
database management system dbms,False,5252
helios textpad,False,5253
online reference databases,False,5254
qsr international nvivo,False,5255
qualtrics research suite,False,5256
verbi maxqda,False,5257
web editing software,False,5258
3d urban simulation modeling software,True,5259
accela kiva dms,True,5260
accela permits plus,False,5261
accela tidemark advantage,False,5262
caliper transcad,True,5263
citilabs tranplan,False,5264
communityviz,True,5265
criterion planners index,False,5266
e-on vue,True,5267
esri software,False,5268
itc integrated land and water information system ilwis,False,5269
itspatial interscope,False,5270
location allocation decision support system ladss,False,5271
multigen paradigm 3d gis,True,5272
plangraphics citywide gis utility,False,5273
rhinosoft ftp voyager,False,5274
sage timeslips,False,5275
scientific software group modtech,False,5276
spatial decision support systems sdss software,False,5277
tangible media group luminous table,True,5278
transportation planning software,False,5279
urbansim,True,5280
age progression software,False,5281
apple final cut express,False,5282
applied biosystems genemapper,False,5283
genealogy software,False,5284
image enhancement software,False,5285
microsoft windows movie maker,False,5286
qaulis research the ethonograph,False,5287
sil international the linguist's shoebox,False,5288
sony creative software vegas movie studio,False,5289
systat,False,5290
the university of tennessee fordisc,False,5291
voice activated software,False,5292
archeological sites management information system asmis,False,5293
automated national catalog system ancs,False,5294
caliper maptitude,False,5295
clark labs idrisi andes,False,5296
golden software grapher,False,5297
lemkesoft graphicconverter,False,5298
mapinfo mapmarker,False,5299
martin d adamiker's truflite,False,5300
modpath,False,5301
pattern searching software,False,5302
archival databases,False,5303
archivegrid,False,5304
archives wiki,False,5305
audio editing software,False,5306
database management systems,False,5307
digital image collections,False,5308
digital mapping software,False,5309
google books ngram viewer,False,5310
gutenberg-e,False,5311
library of congress digital collections,False,5312
national archives online databases,False,5313
national union catalog of manuscript collections (nucmc),False,5314
page markers,False,5315
proquest archive finder,False,5316
reference management software,False,5317
searchable online catalogs,False,5318
smithsonian institution digital archives,False,5319
text mining software,False,5320
tokenx,False,5321
web scrapbook,False,5322
bare bones software bbedit,False,5323
cq press political reference suite,False,5324
datamystic textpipe pro,False,5325
ebsco publishing academic search premier,False,5326
ebsco publishing political science complete,False,5327
europa world plus,False,5328
fedstats,False,5329
gale expanded academic asap plus,False,5330
idm computer solutions ultraedit,False,5331
interuniversity consortium for political and social research (icpsr) database,False,5332
jstor database,False,5333
judgeit ii,False,5334
library of congress e-resources online catalog,False,5335
oxford reference online,False,5336
proquest public affairs information service (pais) database,False,5337
proquest worldwide political science abstracts,False,5338
sage reference online,False,5339
winbugs,False,5340
corsim,False,5341
crash mapping analysis tool cmat,False,5342
dowling associates traffix,False,5343
iteris turbo architecture,False,5344
ptv visum,False,5345
quadstone paramics,False,5346
roundabout delay rodel,False,5347
strong concepts teapac,False,5348
texas transportation institute tti progression analysis and signal system evaluation routine passer,False,5349
traffic signal software,False,5350
trl software transyt,False,5351
apache jmeter,False,5352
boxshade,False,5353
esri arcgis software (analytical or scientific feature),False,5354
gene runner,False,5355
harvard graphics,False,5356
polybayes,False,5357
systat software table curve,False,5358
thomson endnote,False,5359
dynamic graphics earthvision,True,5360
halliburton promax,False,5361
juniper systems landmark mobile,False,5362
landmark seisworks,False,5363
midland valley 2dmove,True,5364
parallel geoscience spw,False,5365
petroleum software technologies,False,5366
petroweb global seismic library,False,5367
schlumberger geoframe,False,5368
surface iii,False,5369
techsia techlog,False,5370
gamma waste assay system gwas,False,5371
google compute engine (gce),False,5372
radiological assessment display and control system radacs,False,5373
resrad,False,5374
online library databases,False,5375
video development software,False,5376
land management databases,False,5377
street address databases,False,5378
telogis geobase,False,5379
flood modeling software,False,5380
scientific analysis software,False,5381
visual otthymo,False,5382
automated biometric identification system abis,False,5383
combined dna index system codis,False,5384
dataworks plus digital crimescene,False,5385
designware 3d eyewitness,False,5386
eos systems photomodeler,False,5387
integrated automated fingerprint identification system iafis,False,5388
midwest information systems pax-it,False,5389
national crime information center ncic database,False,5390
national integrated ballistics information network nibin,False,5391
smartdraw.com smartdraw legal,False,5392
the cad zone the crime zone,False,5393
trancite logic systems scenepd,False,5394
visual statement vista fx3 csi,False,5395
allegro landmark,False,5396
assisi software compiler,False,5397
assisi software forest,False,5398
assisi software forest inventory,False,5399
atterbury consultants superace,False,5400
ben meadows yeoman expedition,False,5401
computer graphics software,False,5402
corel presentation,False,5403
fire behavior modeling software,False,5404
forest ecosurvey,False,5405
forest vegetation simulator fvs,False,5406
haglof sweden ab tcruise forest inventory,False,5407
harvest,False,5408
jrp consulting plant wizard,False,5409
jrp consulting survey wizard,False,5410
lji technologies lumberjack,False,5411
loggerpc software,False,5412
phoenixpro forest activity tracking,False,5413
remote sensing software,False,5414
code profilers,False,5415
ibm rational functional tester,False,5416
labware lims,False,5417
micro focus testpartner,False,5418
microsoft visual studio test professional,False,5419
parasoft soatest,False,5420
agco gta software suite,False,5421
farm works site pro,False,5422
geoagro gis,False,5423
novariant autofarm af viewer,False,5424
trimble aggps multiplane,False,5425
applied imagery quick terrain modeler,False,5426
bae systems socet set,False,5427
common masint exploitation tool comet,False,5428
corpscon,False,5429
definiens developer,False,5430
geocue,False,5431
geocue corporation pointvue le,False,5432
laser imaging detection and ranging lidar system,False,5433
opticks,False,5434
acms casewatch millenium,False,5435
addison health systems writepad emr systems,False,5436
allscripts canopy,False,5437
anasazi software assessment and treatment plan systems,False,5438
cadence solutions extendedreach,False,5439
case management software,False,5440
casemanagement.com e-reports,False,5441
client system,False,5442
danic technology,False,5443
eag economic analysis group casetrack,False,5444
ima technologies casetrakker,False,5445
libera system7,False,5446
online informational database software,False,5447
practice technology prevail,False,5448
sti computer services chartmaker,False,5449
varian medical systems,False,5450
act discover,False,5451
act workkeys,False,5452
blackboard wimba,False,5453
career cruising,False,5454
career decision-making programs,False,5455
career dimensions focus 2,False,5456
career management systems cms,False,5457
career zone,False,5458
coin educational products climb k-5 online,False,5459
coin educational products coin jr.,False,5460
college central network career services central,False,5461
computer-assisted career guidance software,False,5462
computer-assisted live supervision,False,5463
computerized diagnostic programs,False,5464
computerized statistical packages,False,5465
computerized testing programs,False,5466
counseling software,False,5467
database application software,False,5468
ezanalyze,False,5469
instant messaging software,False,5470
kuder navigator,False,5471
naviance succeed,False,5472
orbius,False,5473
palm pal transana,False,5474
productivity software,False,5475
social solutions eto,False,5476
web page design and editing software,False,5477
zoomerang,False,5478
advantage software psych advantage,False,5479
american medical billing software pma,False,5480
beaver creek software the therapist,False,5481
care paths erecord,False,5482
casamba smartclinic,False,5483
cornucopia software practice magic,False,5484
emds medisoft,False,5485
ez2bill confidant,False,5486
ezclaim healthcare software ezclaim advanced medical billing,False,5487
netsmart technologies helper,False,5488
pm/2 clinical planner,False,5489
practicepro software systems quickpractice,False,5490
saner software shrinkrapt,False,5491
sumtime software sumtime,False,5492
synergistic office solutions sos case manager,False,5493
client information database systems,False,5494
office suite software,False,5495
test interpretation software,False,5496
chart links,False,5497
client information database software,False,5498
data input software,False,5499
fanatic software informant,False,5500
microsoft activesync,False,5501
microsoft mobile explorer mme,False,5502
microsoft office mobile,False,5503
microsoft office outlook (calendar),False,5504
virus protection software,False,5505
voice recognition software,False,5506
word recognition software,False,5507
automated clinical information systems,False,5508
calendar software,False,5509
command systems comserve,False,5510
information presentation software,False,5511
james frazier associates datastart,False,5512
medical records software,False,5513
social work software clienttouch,False,5514
adobe acrobat,False,5515
client records software,False,5516
wiki software,False,5517
appointment scheduling software,False,5518
court records databases,False,5519
electronic tracking device software,False,5520
speech recognition software,False,5521
tyler technologies odyssey case manager,False,5522
nuance dragon naturallyspeaking,False,5523
client databases,False,5524
event scheduling software,False,5525
membership databases,False,5526
website development software,False,5527
abacus data systems abacuslaw,False,5528
adc legal systems perfect practice,False,5529
aderant expert matter center,False,5530
advanced technologies class act,False,5531
advantagelaw winvantage,False,5532
anacomp caselogistix,False,5533
argosy legal systems power closer,False,5534
best case solutions best case bankruptcy,False,5535
bqe software billquick,False,5536
bridgeway ecounsel,False,5537
canyon solutions jcats,False,5538
captaris alchemy,False,5539
catalyst repository systems catalystcr,False,5540
catalyst repository systems catalystdr,False,5541
catalyst repository systems catalystxe,False,5542
chesapeake interlink needles,False,5543
client profiles case management,False,5544
cobblestone systems contract insight,False,5545
compugov docketview,False,5546
compulaw vision,False,5547
computer sciences corporation legal solutions suite,False,5548
constellation justice systems courtview,False,5549
convex factlogic,False,5550
corporate focus solium shareworks,False,5551
corporatek enact platinum,False,5552
creative data solutions duprocess,False,5553
crimecog technologies e*justice,False,5554
crocodile consulting traffic control,False,5555
ct hcue,False,5556
ct summation iblaze,False,5557
customer expressions i-sight,False,5558
cyberdyne industries casewizard,False,5559
datassimilate systems datassimilator,False,5560
de novo systems de novo casemgr,False,5561
diarymaster,False,5562
direct hit systems threads,False,5563
dps software general litigation,False,5564
eclipse legal systems proclaim,False,5565
economic analysis group casetrack,False,5566
elawsoftware,False,5567
equative timeledger,False,5568
esi software esilaw,False,5569
fastcase,False,5570
fti ringtail legal,False,5571
gavel & gown software amicus attorney,False,5572
genlex caseace,False,5573
hipersoft practice information powertool,False,5574
i-many contract management,False,5575
ibm federated records management,False,5576
idea trialpro,False,5577
immigrant software immigrant professional,False,5578
indata trialdirector,False,5579
